timestamp,marker_id,x_base,y_base,z_base
1777047799.619740,3,-0.026165,-0.091461,0.351834
1777047799.619740,4,-0.050200,-0.111970,0.391449
1777047799.619740,5,-0.075500,-0.137682,0.425663
1777047799.619740,6,-0.066382,-0.065024,0.338768
1777047799.619740,7,-0.088930,-0.086008,0.378580
1777047799.619740,8,-0.113156,-0.108452,0.415692
1777047799.619740,9,-0.106221,-0.038435,0.325417
1777047799.619740,10,-0.128325,-0.059408,0.366180
1777047799.619740,11,-0.152650,-0.082047,0.403074
1777047799.686929,0,0.012228,-0.117511,0.364757
1777047799.686929,1,-0.013196,-0.144212,0.398547
1777047799.686929,2,-0.041316,-0.173816,0.430884
1777047799.686929,3,-0.026165,-0.091461,0.351834
1777047799.686929,4,-0.049576,-0.112352,0.391189
1777047799.686929,5,-0.076191,-0.138597,0.424911
1777047799.686929,6,-0.066912,-0.065691,0.337977
1777047799.686929,7,-0.088992,-0.086442,0.378048
1777047799.686929,8,-0.112839,-0.108184,0.415816
1777047799.686929,9,-0.106221,-0.038435,0.325417
1777047799.686929,10,-0.129243,-0.060320,0.364756
1777047799.686929,11,-0.153516,-0.082994,0.402454
1777047799.720523,0,0.012006,-0.118901,0.363669
1777047799.720523,1,-0.013196,-0.144212,0.398547
1777047799.720523,2,-0.042131,-0.177890,0.428480
1777047799.720523,3,-0.026384,-0.091941,0.351481
1777047799.720523,4,-0.050200,-0.111970,0.391449
1777047799.720523,5,-0.076526,-0.139223,0.424727
1777047799.720523,6,-0.066284,-0.064915,0.338909
1777047799.720523,7,-0.088992,-0.086442,0.378048
1777047799.720523,8,-0.112839,-0.108184,0.415816
1777047799.720523,9,-0.106221,-0.038435,0.325417
1777047799.720523,10,-0.129631,-0.060797,0.364454
1777047799.720523,11,-0.152182,-0.081381,0.403529
1777047799.787712,0,0.012450,-0.116990,0.365500
1777047799.787712,1,-0.014610,-0.145366,0.397296
1777047799.787712,2,-0.041815,-0.177233,0.428851
1777047799.787712,3,-0.026165,-0.091461,0.351834
1777047799.787712,4,-0.050200,-0.111970,0.391449
1777047799.787712,5,-0.075006,-0.138056,0.425279
1777047799.787712,6,-0.066356,-0.065328,0.338390
1777047799.787712,7,-0.088992,-0.086442,0.378048
1777047799.787712,8,-0.113156,-0.108452,0.415692
1777047799.787712,9,-0.106221,-0.038435,0.325417
1777047799.787712,10,-0.128325,-0.059408,0.366180
1777047799.787712,11,-0.152650,-0.082047,0.403074
1777047799.821306,0,0.012288,-0.117922,0.364464
1777047799.821306,1,-0.014272,-0.144453,0.398108
1777047799.821306,2,-0.041611,-0.177106,0.428898
1777047799.821306,3,-0.026165,-0.091461,0.351834
1777047799.821306,4,-0.049934,-0.111436,0.391656
1777047799.821306,5,-0.076191,-0.138597,0.424911
1777047799.821306,6,-0.066912,-0.065691,0.337977
1777047799.821306,7,-0.088723,-0.085696,0.378696
1777047799.821306,8,-0.113156,-0.108452,0.415692
1777047799.821306,9,-0.106221,-0.038435,0.325417
1777047799.821306,10,-0.128325,-0.059408,0.366180
1777047799.821306,11,-0.152650,-0.082047,0.403074
1777047799.888495,0,0.012450,-0.116990,0.365500
1777047799.888495,1,-0.013196,-0.144212,0.398547
1777047799.888495,2,-0.041815,-0.177233,0.428851
1777047799.888495,3,-0.026165,-0.091461,0.351834
1777047799.888495,4,-0.050200,-0.111970,0.391449
1777047799.888495,5,-0.075006,-0.138056,0.425279
1777047799.888495,6,-0.066284,-0.064915,0.338909
